MEAN_full,SD_full,q0_full,q0.01_full,q0.05_full,q0.1_full,q0.25_full,q0.5_full,q0.75_full,q0.9_full,q0.95_full,q0.99_full,q1_full,ar1_full,kur_full,skew_full,MEAN_abs,SD_abs,q0_abs,q0.05_abs,q0.25_abs,q0.75_abs,q0.95_abs,q1_abs,ar1_abs,kur_abs,skew_abs,MEAN_roll_sd_10,SD_roll_sd_10,q0_roll_sd_10,q0.05_roll_sd_10,q0.25_roll_sd_10,q0.75_roll_sd_10,q0.95_roll_sd_10,q1_roll_sd_10,ar1_roll_sd_10,kur_roll_sd_10,skew_roll_sd_10,MEAN_roll_sd_100,SD_roll_sd_100,q0_roll_sd_100,q0.05_roll_sd_100,q0.25_roll_sd_100,q0.75_roll_sd_100,q0.95_roll_sd_100,q1_roll_sd_100,ar1_roll_sd_100,kur_roll_sd_100,skew_roll_sd_100,MEAN_roll_sd_500,SD_roll_sd_500,q0_roll_sd_500,q0.05_roll_sd_500,q0.25_roll_sd_500,q0.75_roll_sd_500,q0.95_roll_sd_500,q1_roll_sd_500,ar1_roll_sd_500,kur_roll_sd_500,skew_roll_sd_500,MEAN_roll_sd_1000,SD_roll_sd_1000,q0_roll_sd_1000,q0.05_roll_sd_1000,q0.25_roll_sd_1000,q0.75_roll_sd_1000,q0.95_roll_sd_1000,q1_roll_sd_1000,ar1_roll_sd_1000,kur_roll_sd_1000,skew_roll_sd_1000,MEAN_roll_sd_1500,SD_roll_sd_1500,q0_roll_sd_1500,q0.05_roll_sd_1500,q0.25_roll_sd_1500,q0.75_roll_sd_1500,q0.95_roll_sd_1500,q1_roll_sd_1500,ar1_roll_sd_1500,kur_roll_sd_1500,skew_roll_sd_1500
4.346813333,7.129300528,-148,-17,-4,-1,2,4,7,10,13,25,142,0.857762947,33.33546913,0.094076178,5.877693333,5.930794964,0,1,3,7,14,148,0.826756561,51.57568618,5.010105941,4.282868729,4.249316393,0.632455532,1.715938357,2.424412873,4.315347289,11.01967937,99.40048066,0.97673617,56.99900753,5.823088475,5.190996434,4.913801895,2.033159456,2.577505646,2.964759346,5.039430383,14.36126946,64.721822,0.999873148,30.44263973,4.601119459,5.412110908,4.656986346,2.481954108,2.740495691,3.047635175,5.559865845,14.56071127,48.64490054,0.999987455,21.5251776,3.918599101,5.623659799,4.410729736,2.600422696,2.804432178,3.165878517,5.985126627,14.41712775,38.63395277,0.999994529,15.21438778,3.335886231,5.79344531,4.200937811,2.626459504,2.859313322,3.337072575,6.247180943,14.13237199,32.21464152,0.999996774,11.55744166,2.943004327
3.766593333,5.571210663,-72,-12,-3,-1,1,4,6,9,11,20,88,0.804223379,19.02693235,0.050941898,4.958113333,4.543419027,0,0,2,7,12,88,0.759818419,28.97501952,3.721513195,3.73362135,3.055311678,0.421637021,1.663329993,2.330951165,3.900142448,8.643558938,57.29882683,0.973007561,43.2851309,5.242968468,4.406386956,3.428033024,2.021975232,2.508571166,2.84153892,4.321370434,10.8469425,38.60398655,0.999841637,21.08953273,4.049073442,4.572087382,3.189000855,2.374800065,2.691689876,2.913702683,4.584296626,11.25334758,26.44674764,0.999984295,11.86805128,3.175882903,4.717173224,2.977654446,2.537174265,2.751380398,3.009447753,4.969627068,11.48423819,19.8899569,0.999993284,6.856744535,2.54591838,4.835119796,2.793939808,2.659378327,2.777229675,3.096293953,5.281587209,12.03169669,17.60503944,0.999995586,4.515959223,2.161106804
4.060313333,5.553720788,-108,-12,-3,-1,2,4,7,9,11,19,95,0.803081672,27.59636675,-0.007411348,5.123246667,4.591539772,0,0,2,7,12,108,0.76092914,41.8188138,4.275012102,3.690839762,3.112277691,0.516397779,1.663329993,2.330951165,3.836954811,8.189424074,74.19074516,0.973840469,61.22689853,6.057281019,4.334704835,3.48898796,1.803027757,2.52044168,2.858603883,4.154722274,10.4236086,54.34413724,0.999843305,36.74825865,5.010868821,4.51413365,3.243184418,2.403217616,2.709295215,2.957203765,4.483011352,10.86875225,32.46450561,0.999981958,18.60345703,3.774653444,4.676111011,3.011596791,2.497200635,2.766867463,3.005040644,4.89434711,10.84413386,23.82202983,0.999991672,10.8396656,2.989678957,4.800449028,2.820331929,2.601746219,2.799813441,3.07745068,5.305733805,10.75217958,19.68361962,0.999994568,7.189836246,2.503485964
4.21518,53.58873199,-1767,-42,-6,-2,2,4,7,10,14,51,1630,0.947059831,310.543992,0.160829467,10.69356667,52.67985314,0,1,3,7,20,1767,0.953074917,319.5864651,16.01933823,8.367090101,40.64819284,0.666666667,1.702938637,2.394437999,4.325634186,17.15938357,1234.128253,0.986436736,244.0434031,14.13774774,11.24967139,52.59395436,2.051336101,2.516611478,2.867441756,5.09048429,22.19669645,849.098897,0.999945747,122.3002031,10.58848582,11.80514935,52.40986239,2.461083066,2.677449808,2.941225189,5.266255871,22.76429111,696.1945981,0.99999542,96.65992729,9.541214302,12.42941456,52.33004863,2.544265963,2.723784684,3.022194179,5.651074114,21.85455379,592.3421632,0.999997873,77.16090426,8.587129438,13.04280221,52.2615272,2.612152711,2.759757509,3.092042266,6.096843382,20.71295237,519.2955127,0.999998582,62.32876117,7.766893071
4.205293333,6.995019718,-129,-16,-4,-1,2,4,7,10,13,24,151,0.853757775,39.53872774,0.125781539,5.714013333,5.827927996,0,1,2,7,14,151,0.824319858,62.62064501,5.449328141,4.225906741,4.12067535,0.421637021,1.712697677,2.424412873,4.341018826,10.51401181,111.7461906,0.976614383,77.19710837,6.471454289,5.109063829,4.803443626,1.972820367,2.57044193,2.941362977,5.181201452,13.07853512,69.30242318,0.999866108,40.50971396,5.217397848,5.35629731,4.514416746,2.423498854,2.756210695,3.047552979,5.627491566,13.80206485,40.07981671,0.999983631,19.43458427,3.841914797,5.589916549,4.233155155,2.598473218,2.828763317,3.182066868,6.309184163,14.44712949,29.98623475,0.999992287,11.02869564,3.011918609,5.771183099,3.997588382,2.680537087,2.862414686,3.307496421,6.404030585,13.33303549,24.87170493,0.999994829,7.294305064,2.540567453
3.995186667,4.31540276,-118,-4,-1,0,2,4,6,8,9,11,189,0.717308899,211.8658772,1.726378862,4.399026667,3.902916765,0,0,2,6,9,189,0.704578269,277.6865056,10.99215767,2.803519237,2.553832628,0.471404521,1.523883927,2.078995484,3.047767854,4.109609335,109.1486754,0.977977188,429.914028,17.14012507,3.06353567,3.040268228,1.779910337,2.32039704,2.536919312,2.890667673,3.731100523,76.23282453,0.999864277,259.2469898,14.62321041,3.130462297,2.965931654,2.363859485,2.51792452,2.613864682,2.808925796,3.750537704,49.05325722,0.999985028,140.1546241,11.11190053,3.189727151,2.902044778,2.471618882,2.566117682,2.63607813,2.810205732,4.21474591,36.14692208,0.999993121,86.78849428,8.914249801,3.23750455,2.847585653,2.509887054,2.588620519,2.647916766,2.820780838,3.987030955,29.8020206,0.999995483,61.99452758,7.622011536
4.414793333,5.370400243,-122,-9,-2,0,2,4,7,9,11,18,160,0.792163149,67.57538406,0.193567119,5.197073333,4.617572694,0,1,3,7,11,160,0.758783423,97.54563077,6.39659789,3.409897279,3.199119977,0.516397779,1.619327707,2.221110833,3.497618237,7.011894656,101.1610377,0.977163065,129.3896106,8.840663492,3.928636819,3.675627681,1.892969449,2.426515979,2.696724538,3.556911042,8.53761138,57.15696887,0.999841463,62.41025786,6.864254395,4.083625827,3.495028404,2.348891352,2.599509743,2.756387372,3.809468217,9.143799765,34.63803897,0.999980167,31.96141265,5.172632387,4.231563723,3.322783239,2.454714163,2.648434482,2.79474249,4.124319218,9.130082936,25.82105906,0.999990571,19.7420809,4.17613961,4.349651363,3.177061003,2.532444046,2.661397173,2.818915349,4.434659366,9.453161714,21.46671546,0.999993912,13.69750143,3.558203816
4.063486667,2.945703191,-32,-3,-1,1,2,4,6,8,9,11,44,0.462589553,5.146439125,0.067532247,4.27714,2.625862282,0,1,2,6,9,44,0.416446399,4.881949243,0.992678707,2.619549151,1.043246006,0.421637021,1.505545305,2.057506582,2.988868236,3.917198545,27.61963875,0.943439894,77.9819263,5.960331413,2.803997261,0.88713553,1.883366854,2.31080029,2.519339339,2.839049492,3.316868427,19.99988889,0.999393055,100.6672515,8.591018054,2.83215158,0.791440741,2.326884781,2.5015354,2.597494554,2.765255372,3.48427386,11.64174146,0.999957876,49.45480189,6.479889258,2.85271937,0.721324784,2.44293736,2.539095509,2.615098227,2.759100693,3.994696058,8.743403405,0.999984368,29.1968511,5.085504412,2.867430862,0.667002891,2.480982952,2.561140211,2.62314318,2.763937853,4.132175715,7.410491784,0.999990732,20.42736355,4.307594267
3.86222,7.091568605,-127,-16,-4,-1,1,4,6,9,11,23,153,0.860510626,57.66677298,0.554488704,5.32346,6.071883789,0,0,2,7,13,153,0.842304676,86.42626155,6.836705475,3.972222071,4.344136641,0.567646212,1.649915823,2.321398046,3.921450979,9.475113602,110.794354,0.9790969,91.95350624,7.618617009,4.791623137,5.24662452,2.01697343,2.516430854,2.829926651,4.304144115,12.38954838,72.55816963,0.999888546,51.1401916,6.103317296,5.005478048,5.02101823,2.475793834,2.68684243,2.908476314,4.662250224,13.25653331,58.71939082,0.999986977,37.70577783,5.217653765,5.218547619,4.80197009,2.561615286,2.728772104,3.018732142,5.105993652,15.12984306,45.91492763,0.999993925,25.85765116,4.378807838,5.38828597,4.608055621,2.616518489,2.777686432,3.117124793,5.469204586,14.27959483,38.0612756,0.999996019,19.19821698,3.813693607
4.254706667,5.523305281,-173,-8,-2,0,2,4,6,9,10,17,158,0.802456053,144.6634876,0.579164777,5.01916,4.839154438,0,1,2,7,11,173,0.781415545,209.0239226,9.795317325,3.40271854,3.311428984,0.421637021,1.632993162,2.250925735,3.583914682,6.51579278,118.0337052,0.977986181,256.6318151,12.59975145,3.907311495,3.918334126,2.002498439,2.454103963,2.733462672,3.72372953,7.66518431,91.41472319,0.999873757,191.7781329,11.73062714,4.039318361,3.776199539,2.425266963,2.613987349,2.818137647,3.835956873,8.144783053,59.22084516,0.999986037,106.3210205,9.188129354,4.148615656,3.663891283,2.53402551,2.654725328,2.87687807,4.008338531,8.067946626,44.82132697,0.999993693,72.885187,7.783611844,4.231972492,3.572692912,2.591908176,2.687992887,2.927797579,4.170641697,7.609054564,37.09757462,0.999995941,54.74436429,6.856716599
4.34532,7.864966612,-130,-18,-4,-1,2,4,7,10,13,27,166,0.871931478,39.55001235,0.074482416,5.979906667,6.706721215,0,1,3,7,14,166,0.851772332,55.64937859,5.712053632,4.341325901,4.979141083,0.483045892,1.712697677,2.412928143,4.228212125,10.79917692,97.12649255,0.979846833,59.74361224,6.425635988,5.317796009,5.821762142,2.095570123,2.603106148,2.972517214,4.952491466,14.54633836,59.23837822,0.999887235,28.38917245,4.848350533,5.606207834,5.533133448,2.452331924,2.757859238,3.073514761,5.388045849,15.75275094,48.36831537,0.999986192,18.24239996,3.954834668,5.887975178,5.241220165,2.614152404,2.819764187,3.203450967,6.084703988,16.3895715,37.53417981,0.999993401,11.65386168,3.236215398,6.111656601,4.991286085,2.668573729,2.864698995,3.308283752,6.671054904,17.72175631,31.23174186,0.99999579,7.840222501,2.729008494
4.32872,5.615657284,-108,-10,-2,0,2,4,7,9,11,19,98,0.801747235,42.12897312,0.062346468,5.207386667,4.812119264,0,1,2,7,11,108,0.770838423,56.56128655,5.397154837,3.548884161,3.477305453,0.632455532,1.636391694,2.263232693,3.583914682,7.375635566,68.21119165,0.977997748,75.1041288,7.315504801,4.069552681,3.882779946,1.847165451,2.455338443,2.74218817,3.652811288,9.059935112,52.1825622,0.999870003,47.10760671,6.139923526,4.217613499,3.613931883,2.400400768,2.623258846,2.823050696,3.803267765,9.334095279,34.47778966,0.999984139,27.28894556,4.816073424,4.345056826,3.362298684,2.450620644,2.683982071,2.87910546,4.077384464,9.798779877,26.10887957,0.999992658,17.32088311,3.911945751,4.450453647,3.194092146,2.497810827,2.717674957,2.922349526,4.379132801,10.60685611,21.67665504,0.999995332,11.99819133,3.328987555
4.082146667,6.559360138,-121,-15,-3,-1,2,4,7,9,11,23,103,0.845785813,32.70764893,-0.062229199,5.422653333,5.503078477,0,0,2,7,13,121,0.817280824,47.20690425,5.018349986,3.92546453,3.82810259,0.471404521,1.686548085,2.347575582,3.945461528,9.326783416,79.26895147,0.976545568,50.78085776,5.866725531,4.730430703,4.566918372,2.034525234,2.524626185,2.851970788,4.362373555,12.71147974,52.19696477,0.999868348,26.46851318,4.599345373,4.955565301,4.312728682,2.447771061,2.676457893,2.930795647,4.748289851,13.32039872,36.23899576,0.999984254,15.30472112,3.637479225,5.179558871,4.050657059,2.548907203,2.726175165,3.031037312,5.222789823,13.62062026,27.5252326,0.99999259,9.202042875,2.921473428,5.360137361,3.820634748,2.58537057,2.756448683,3.138982058,5.828669796,15.13920987,22.73240853,0.999995038,5.954393076,2.441464266
4.397406667,5.495218157,-163,-9,-2,0,2,4,7,9,10,18,135,0.803180729,76.06348315,-0.302379275,5.1989,4.744048429,0,1,3,7,11,163,0.772982337,107.0977746,6.730782237,3.399747671,3.145909552,0.483045892,1.619327707,2.221110833,3.497618237,6.740425308,95.49083726,0.977016033,116.5946943,8.420967309,3.942683727,3.788939306,1.778774973,2.422870824,2.697904162,3.561451866,8.398286261,70.94718764,0.999864456,77.14391671,7.347196632,4.065632489,3.585665297,2.423541025,2.60480441,2.765069116,3.642687792,9.150914406,45.32704029,0.999984411,44.69201335,5.832941467,4.175932393,3.430914925,2.553878873,2.650684086,2.810440816,3.863249888,10.09940379,33.63064465,0.999993269,29.7507949,4.863901067,4.263457999,3.306008789,2.586848162,2.677706744,2.841809269,3.975562218,11.15678141,27.86444888,0.999995734,21.83247132,4.233664002
3.70764,3.603287229,-59,-5,-1,0,2,4,6,7,9,12,82,0.613101974,20.82567368,0.083905711,4.169,3.057725952,0,0,2,6,9,82,0.555898459,28.03027189,2.820878076,2.873764257,1.73926569,0.483045892,1.523883927,2.108185107,3.155242551,4.742245132,56.93427009,0.966455503,107.1961612,7.571582231,3.137905885,1.773891824,1.906289431,2.32897862,2.557934773,2.981068211,5.443363117,33.34893574,0.999761325,71.7019203,7.084602235,3.200278668,1.652643244,2.318260698,2.513543276,2.629826606,2.921563806,5.914504775,21.3056482,0.999979564,40.70568705,5.610228782,3.253335784,1.550852714,2.430696049,2.554858568,2.651631602,2.992168456,5.972274614,16.44980471,0.999991546,28.15030893,4.723370249,3.293683685,1.470846373,2.495164904,2.581404137,2.664544881,3.0955073,5.627607976,13.93845017,0.999994811,21.12932328,4.148866067
3.94544,3.327632346,-56,-4,-1,0,2,4,6,8,9,12,74,0.558136523,19.13530317,-0.007061532,4.269986667,2.899453382,0,0,2,6,9,74,0.507246626,22.49422086,2.240116612,2.766407753,1.447693136,0.516397779,1.549193338,2.108185107,3.100179206,4.295992965,52.70884387,0.960085063,154.4712904,8.892448415,3.001756212,1.424656568,1.860677622,2.346262878,2.56203833,2.948634335,4.346134937,32.40157747,0.999684002,119.2830303,9.142988288,3.046881656,1.321277499,2.359287281,2.520934394,2.631216944,2.903163225,4.351709405,18.84533612,0.999974513,60.03352497,6.974834809,3.076490502,1.243109198,2.431820254,2.568364557,2.647153834,2.962959691,4.784304921,14.78137385,0.999990117,41.44895931,5.9371516,3.095798108,1.18098166,2.48751376,2.588978195,2.661304928,2.971607921,4.617242775,12.30820808,0.999993942,31.43071115,5.271079431
3.983866667,9.321247357,-280,-20,-5,-2,1,4,7,10,13,27,398,0.902097896,209.1159059,0.736632429,5.9774,8.18702649,0,0,2,7,15,398,0.894040098,317.9562427,12.32599338,4.517964612,5.667639717,0.632455532,1.712697677,2.440400696,4.452215429,11.60507552,246.8409519,0.980315893,238.7516628,11.04652974,5.689598604,7.413539345,1.927892029,2.586269104,2.97632069,5.416202777,15.52027023,149.1133648,0.999850078,109.0027179,8.494087054,6.034042477,7.128792819,2.436364452,2.748761062,3.090145303,6.09868444,15.81038699,94.0621493,0.999979504,58.22317418,6.473135984,6.349673826,6.859157428,2.560940143,2.84289871,3.209840818,6.636099292,14.98904118,70.3749786,0.99998997,38.43799996,5.385746172,6.597811249,6.632124853,2.647241569,2.874972324,3.31806941,7.146376146,14.00288201,58.42121023,0.999993209,28.85425958,4.736093382
4.296413333,6.961583792,-122,-15,-4,-1,2,4,7,10,12,24,112,0.855048256,35.94678756,-0.113813772,5.687066667,5.880475882,0,1,2,7,13,122,0.828817661,50.64765514,5.321607246,4.092933204,4.207833485,0.471404521,1.699673171,2.394437999,4.164666186,9.313669686,83.41202951,0.977892321,59.12440477,6.400216454,4.945069332,4.923904821,1.872178011,2.540400827,2.905863108,4.853104806,12.11667188,56.67416973,0.999871485,30.36180523,4.958036377,5.177534073,4.66179477,2.405887068,2.704367432,3.003994668,5.081657849,13.64372084,36.35766058,0.999985239,16.41263452,3.814798824,5.383144555,4.42215465,2.555054462,2.758922916,3.079847474,5.296227433,15.64277637,29.74064461,0.999993216,9.891451148,3.076094594,5.554966928,4.211650676,2.56508527,2.782302469,3.202704203,5.624027364,16.29792802,25.21953889,0.99999549,6.488005743,2.586312555
4.301526667,5.516792356,-131,-10,-2,0,2,4,6,9,10,18,145,0.802053951,63.67431078,0.152751525,5.120046667,4.766885806,0,1,3,7,11,145,0.773620567,88.69950228,6.451700968,3.387618459,3.397791089,0.421637021,1.577621275,2.183269719,3.433495142,6.880729935,103.5698905,0.978489091,122.6288171,8.916053121,3.914920255,3.888395895,1.915671678,2.400568115,2.652443128,3.434392305,8.923530352,58.86881838,0.999854196,60.60841139,6.834333808,4.08830102,3.686377044,2.382530778,2.56735401,2.714420778,3.643786267,9.739692357,38.03070561,0.999980812,29.89423107,4.971880375,4.248990785,3.507132211,2.462079779,2.613208729,2.738851092,3.932033174,10.16089266,27.49433486,0.999991329,16.78520483,3.834757715,4.370656898,3.364041026,2.528430382,2.64310676,2.760271134,4.161751568,11.70691094,22.55733165,0.999994828,10.97134558,3.183967025
4.424053333,5.841520886,-128,-12,-2,0,2,4,7,9,11,21,106,0.817494111,36.06607648,-0.14486365,5.42624,4.924577932,0,1,3,7,12,128,0.781982932,50.75323716,4.861762301,3.695014095,3.379088599,0.471404521,1.646545205,2.309401077,3.778594683,8.380532998,78.80700758,0.975923933,72.37844094,6.744504459,4.36193068,3.905239857,1.846946702,2.489148165,2.794999142,4.11662066,10.87272094,51.36757614,0.9998562,38.43604461,5.296709231,4.547365642,3.677533566,2.431637663,2.644308745,2.864246466,4.397530734,10.94502641,36.7337752,0.999984286,22.05945944,4.168751334,4.718820268,3.461493851,2.516805378,2.721363963,2.908258752,5.101065072,10.6288703,29.082326,0.999992733,14.80529057,3.453656804,4.848789026,3.282815918,2.603121491,2.753171983,2.961385464,5.161873192,11.60196687,24.33316217,0.999995333,10.63141339,2.964014924
3.815726667,11.42031813,-313,-27,-6,-2,1,4,7,10,13,34,289,0.917899291,88.22978672,-0.138631387,6.370833333,10.21742361,0,0,2,7,16,313,0.913973379,116.39525,8.535338217,4.859666781,7.245255879,0.483045892,1.751190072,2.458545189,4.448470399,12.64581608,187.938672,0.982432229,102.5411817,8.313632655,6.298221552,9.561141975,2.01697343,2.608823412,2.995805148,5.455892931,17.28769049,139.046114,0.999910713,47.63190602,6.133301363,6.667647154,9.302734573,2.502997001,2.763849078,3.126133302,5.852866656,18.78517772,91.89485887,0.999988839,29.26644457,4.992351712,7.050297417,9.032891807,2.602322632,2.82148982,3.197962314,6.603386685,23.13195217,72.56645372,0.999994612,19.95115512,4.205686,7.380068366,8.786484869,2.668677472,2.909874763,3.329207876,7.116870279,25.6444103,62.67351769,0.999996418,14.88160212,3.681555922
4.039173333,5.306489094,-119,-9,-2,-1,2,4,6,9,10,17,142,0.791629461,59.68789439,0.198237564,4.906773333,4.516333849,0,0,2,7,11,142,0.7600712,89.57946229,6.17448692,3.467405518,2.988640785,0.421637021,1.632993162,2.273030283,3.653004851,6.947421584,87.71063536,0.97477593,115.1183989,8.375791469,4.010452501,3.489493129,1.887197698,2.48589963,2.790224639,3.840454519,8.326536622,56.17082441,0.999863711,82.02811754,7.698530299,4.142079844,3.324727723,2.452446327,2.674780908,2.877787922,3.94317299,8.64923016,44.57803277,0.999985548,57.49401732,6.500315158,4.25589976,3.183627403,2.528485167,2.740522115,2.969109565,4.115788468,9.012132352,34.43076689,0.999993777,39.11136056,5.463769945,4.342938179,3.070528522,2.575388898,2.763438268,3.030416116,4.233213444,9.994920903,28.37331173,0.999996027,28.87509612,4.763028278
4.392333333,5.553274123,-113,-10,-2,0,2,4,7,9,11,19,139,0.801806158,52.16551522,0.55659829,5.280786667,4.716426664,0,1,3,7,12,139,0.765815294,79.43989896,5.770379192,3.57844193,3.217347041,0.471404521,1.636391694,2.273030283,3.705851229,7.703534542,95.46820297,0.975833411,105.4629898,7.831589045,4.167940893,3.686241137,1.97507192,2.463039922,2.755637014,4.024621194,9.685034795,61.08581809,0.999864067,63.10238213,6.604027413,4.286374026,3.473551317,2.388961757,2.62276988,2.819396743,4.2729517,9.855373192,42.56641464,0.999986755,42.95472503,5.628030494,4.397186576,3.298356898,2.514616929,2.68163498,2.870579075,4.507426416,9.772309964,35.11533063,0.99999443,34.13988883,5.02604604,4.482757239,3.170467404,2.56212774,2.701137227,2.932799419,4.682966546,9.104336266,29.1300311,0.99999651,27.23602272,4.551530516
4.10584,4.908247328,-101,-6,-1,0,2,4,6,8,9,15,135,0.763172427,83.78023668,0.223094897,4.72372,4.31685614,0,1,2,6,10,135,0.740085831,110.5597772,7.295947064,3.122286631,3.07729962,0.567646212,1.567021236,2.1499354,3.23350515,5.232377832,85.1083623,0.978791022,163.4855634,10.69990552,3.493695201,3.460304677,1.971386222,2.362929187,2.60760349,3.129833635,5.852902241,61.79596273,0.999872958,101.3510482,9.021826962,3.616518125,3.323364347,2.322413229,2.53775973,2.675739742,3.173219602,6.91581673,45.12137113,0.999985469,64.86582307,7.245474937,3.726990755,3.206062236,2.483545651,2.582449234,2.69288909,3.325666709,8.504596649,33.07955889,0.999993364,40.15620647,5.805320739,3.819016985,3.104944157,2.482267644,2.608985346,2.709925095,3.357152014,9.455690141,27.21152779,0.99999565,28.31970254,4.936952921
3.979106667,9.257333028,-219,-20,-5,-2,1,4,7,10,13,28,284,0.900732735,85.77196646,0.5444618,5.991013333,8.101797959,0,0,2,7,15,284,0.890544063,123.6759413,8.319083173,4.44526643,5.706266816,0.516397779,1.702938637,2.406010991,4.321779469,10.90489184,189.6932026,0.981022482,130.8775267,8.89256165,5.643329074,7.35691425,2.078169358,2.553191704,2.923589188,5.29427936,15.12806944,114.3222293,0.999909424,56.91580622,6.472832559,5.862607341,7.178523461,2.48369432,2.723386434,2.993606413,5.69715993,15.02966685,82.73475252,0.999992339,43.07017758,5.809464402,6.075156965,7.012757744,2.589868417,2.786180504,3.057164905,6.166272693,14.73119164,67.6658365,0.999996617,33.49442389,5.199776696,6.263029539,6.861847305,2.630523013,2.816476507,3.154058911,6.34803775,14.79999363,58.40594279,0.999997826,26.47999606,4.679846162
4.08678,6.003525313,-191,-9,-2,0,2,4,6,9,10,17,219,0.821647833,172.5196817,0.331910965,4.975326667,5.290572543,0,0,2,6,11,219,0.806326317,247.685156,10.82583768,3.484078094,3.844308945,0.567646212,1.632993162,2.260776661,3.565264522,6.78560568,154.9109063,0.980132943,300.1650716,13.50621948,4.008391068,4.486796822,1.920753219,2.434930982,2.722354151,3.694098488,7.892228629,100.1189172,0.999876916,168.0683229,10.90925005,4.172354789,4.326984145,2.341623882,2.612490423,2.787809133,3.976832205,8.370886661,62.10393783,0.999984009,83.23259691,8.131114746,4.31090261,4.19812571,2.4717177,2.659934445,2.839571652,4.074348944,8.201764746,45.78017856,0.999992765,52.20660984,6.616671335,4.415693144,4.098773623,2.520990378,2.685331389,2.884092847,4.184441464,8.940004214,37.81880969,0.999995225,37.66861756,5.739408292
4.247073333,3.425113085,-63,-4,-1,1,2,4,6,8,9,13,57,0.583210482,15.20917762,-0.039608888,4.564406667,2.989181273,0,1,2,6,9,63,0.525365649,16.25868585,2.020873633,2.789603285,1.480465151,0.421637021,1.549193338,2.097617696,3.091206165,4.467164151,45.10777218,0.960583084,83.40157164,6.619265469,3.058936479,1.540028754,1.877565585,2.323007455,2.540102599,2.934228514,4.811297731,28.56807571,0.999692427,53.6601513,6.272260272,3.120332768,1.407619967,2.272444501,2.511581191,2.6174036,2.856803573,5.668901913,15.92327848,0.999972546,23.65856029,4.476683408,3.169914903,1.299299115,2.40877608,2.552320187,2.639423717,2.895108401,6.275923136,11.84783048,0.9999886,13.23449033,3.45544788,3.20721859,1.212338448,2.460509899,2.568176984,2.653386573,2.989205322,6.139905416,10.00933545,0.99999282,8.663721994,2.863631738
3.695593333,6.776186442,-217,-12,-3,-1,1,4,6,9,10,20,202,0.842523278,125.3970062,0.042469649,4.97078,5.904691803,0,0,2,6,11,217,0.830522487,185.4246109,9.777401432,3.799755469,4.62090951,0.516397779,1.649915823,2.309401077,3.754996671,8.260347047,159.7729291,0.981708831,196.6474553,11.21647897,4.425657605,5.153579824,2.004439517,2.494013033,2.797744402,3.99336571,9.772999291,103.8083413,0.999891135,118.4854069,9.13749934,4.643426735,4.947077467,2.452926762,2.661970732,2.873327692,4.352169892,10.71368985,67.12797729,0.999985659,66.68967238,7.089993557,4.848168063,4.755042152,2.570674497,2.707476765,2.967949583,4.634329834,11.43411256,48.83445016,0.999993584,41.48352264,5.724835338,4.996020174,4.607643343,2.604449674,2.743880247,3.016776455,5.057935023,11.0123932,40.05693952,0.999996464,30.62396144,5.014855704
4.367906667,6.457768658,-117,-13,-3,-1,2,4,7,9,12,22,120,0.843377978,39.14521712,-0.276726731,5.57824,5.446516587,0,1,3,7,13,120,0.813160237,55.43879679,5.325684677,3.879926729,3.765978549,0.483045892,1.686548085,2.347575582,3.938414797,8.895067297,80.58232505,0.976751495,64.69036539,6.486622495,4.659904175,4.49126541,2.035046472,2.536680405,2.85067775,4.462764012,11.72261908,65.06787133,0.999870355,41.80799451,5.441939378,4.860508734,4.250396435,2.508953107,2.712624682,2.93082505,4.817607569,12.81432237,41.72009776,0.999985236,21.68054953,4.155915761,5.043573698,4.031228115,2.584310868,2.754434772,3.004692859,4.899195967,13.45826218,31.12882977,0.999993236,13.02460885,3.33752121,5.185904029,3.849468747,2.639178988,2.788299834,3.102089506,5.155429789,14.02117353,25.58672073,0.999995727,8.550699087,2.792091551
3.97122,6.793190171,-136,-14,-4,-2,1,4,7,9,12,23,139,0.848601541,39.71217162,0.041145099,5.433513333,5.691648457,0,0,2,7,13,139,0.822129536,60.78621294,5.547462094,4.108130727,4.092918446,0.421637021,1.702938637,2.406010991,4.195235393,9.651712571,107.3431155,0.977246304,67.3949638,6.486517639,4.928199181,4.702665697,2.09209672,2.557144873,2.899041987,4.947512384,12.2002608,62.28896168,0.999876907,37.9684594,5.282523087,5.162908139,4.4315056,2.431641784,2.712999213,3.0117339,5.197993678,13.28971094,42.01414377,0.999984936,20.84128639,4.082545022,5.375061842,4.177781354,2.579584124,2.769665512,3.129429553,5.529658952,12.15063545,32.13212075,0.999993207,12.87334396,3.296780047,5.534234496,3.974096858,2.648446119,2.821043813,3.275976803,5.856891506,13.12086941,26.60714362,0.99999561,8.830773521,2.812881949
