,time_to_failure
7196,7.970399379730225
7197,7.967196464538574
7198,7.962997913360597
7199,7.958699226379394
7200,7.955496311187744
7201,7.9512977600097665
7202,7.946999549865723
7203,7.943796157836914
7204,7.939598083496094
7205,7.935299396514893
7206,7.932096481323242
7207,7.927897930145264
7208,7.923599720001222
7209,7.920396327972412
7210,7.916098117828369
7211,7.9118995666503915
7212,7.90869665145874
7213,7.904397964477539
7214,7.90019941329956
7215,7.89699649810791
7216,7.892698287963867
7217,7.888499736785889
7218,7.885296821594237
7219,7.880998134613037
7220,7.876799583435059
7221,7.873596668243407
7222,7.869298458099365
7223,7.865099906921388
7224,7.861896991729736
7225,7.857598304748535
7226,7.8533997535705575
7227,7.850196838378906
7228,7.845898628234862
7229,7.841700077056885
7230,7.8384971618652335
7231,7.834198474884032
7232,7.829999923706055
7233,7.826797008514403
7234,7.822498321533202
7235,7.819295406341553
7236,7.815096855163574
7237,7.810798645019531
7238,7.807595729827881
7239,7.803397178649902
7240,7.799098491668701
7241,7.795895576477051
7242,7.791697025299072
7243,7.787398815155028
7244,7.784195899963379
7245,7.7799973487854
7246,7.775698661804199
7247,7.772495746612549
7248,7.76829719543457
7249,7.763998985290527
7250,7.760796070098878
7251,7.7565975189208975
7252,7.752298831939697
7253,7.749095916748048
7254,7.744797229766847
7255,7.740599155426025
7256,7.737395763397218
7257,7.733097553253174
7258,7.728899002075195
7259,7.725696086883545
7260,7.721397399902344
7261,7.717198848724365
7262,7.713995933532715
7263,7.709697723388673
7264,7.7054991722106925
7265,7.702296257019043
7266,7.697997570037843
7267,7.693799018859862
7268,7.690596103668213
7269,7.68629789352417
7270,7.682099342346191
7271,7.678896427154541
7272,7.67459774017334
7273,7.670399188995361
7274,7.667196273803711
7275,7.662898063659668
7276,7.6586995124816895
7277,7.655496597290039
7278,7.651197910308838
7279,7.6469993591308585
7280,7.643796443939209
7281,7.639497756958008
7282,7.6352996826171875
7283,7.632096290588379
7284,7.627798080444336
7285,7.623599529266357
7286,7.620396614074707
7287,7.616097927093506
7288,7.611799716949463
7289,7.608696460723878
7290,7.604398250579834
7291,7.600099563598633
7292,7.596996784210205
7293,7.592698097229004
7294,7.588399887084961
7295,7.5851969718933105
7296,7.580998420715332
7297,7.576699733734131
7298,7.57349681854248
7299,7.569298267364503
7300,7.565000057220459
7301,7.56179666519165
7302,7.55759859085083
7303,7.553299903869629
7304,7.550096988677978
7305,7.5458984375
7306,7.54269552230835
7307,7.5383968353271475
7308,7.534198760986327
7309,7.530995368957519
7310,7.5266971588134775
7311,7.522498607635497
7312,7.519295692443848
7313,7.5149970054626465
7314,7.510798454284668
7315,7.507595539093018
7316,7.503297328948975
7317,7.499098777770996
7318,7.495895862579347
7319,7.491597175598144
7320,7.487398624420166
7321,7.4841957092285165
7322,7.479897499084473
7323,7.475698947906494
7324,7.472496032714844
7325,7.468197345733643
7326,7.463998794555664
7327,7.460795879364014
7328,7.456497669219972
7329,7.4521989822387695
7330,7.449096202850343
7331,7.4447975158691415
7332,7.4404988288879395
7333,7.437396049499513
7334,7.4330973625183105
7335,7.428799152374268
7336,7.425596237182617
7337,7.421397686004639
7338,7.417098999023437
7339,7.413896083831787
7340,7.409697532653809
7341,7.4053993225097665
7342,7.402196407318115
7343,7.397997856140138
7344,7.393699169158935
7345,7.390496253967285
7346,7.3862977027893075
7347,7.381999492645264
7348,7.378796577453612
7349,7.374598026275635
7350,7.370299339294434
7351,7.367096424102782
7352,7.362897872924805
7353,7.358599662780763
7354,7.355396270751952
7355,7.351198196411133
7356,7.3468995094299325
7357,7.343696594238281
7358,7.339498043060303
7359,7.3351993560791025
7360,7.331996440887451
7361,7.327798366546631
7362,7.32349967956543
7363,7.320296764373778
7364,7.316098213195801
7365,7.3117995262146
7366,7.308596611022949
7367,7.304398059844972
7368,7.300099849700928
7369,7.296896934509277
7370,7.292598247528076
7371,7.288399696350098
7372,7.285196781158447
7373,7.280898571014403
7374,7.276700019836426
7375,7.273497104644775
7376,7.269198417663574
7377,7.264999866485597
7378,7.261796951293945
7379,7.257498264312744
7380,7.254295349121094
7381,7.2500972747802725
7382,7.245798587799072
7383,7.242595672607423
7384,7.2383971214294425
7385,7.234098434448242
7386,7.230895519256593
7387,7.226696968078612
7388,7.22239875793457
7389,7.21919584274292
7390,7.214997291564941
7391,7.21069860458374
7392,7.20749568939209
7393,7.203297138214111
7394,7.1989989280700675
7395,7.195796012878418
7396,7.19159746170044
7397,7.187298774719237
7398,7.184095859527588
7399,7.1798973083496085
7400,7.175599098205566
7401,7.172396183013916
7402,7.1681976318359375
7403,7.163898944854736
7404,7.160696029663086
7405,7.156497478485107
7406,7.1521992683410645
7407,7.148995876312256
7408,7.144797801971436
7409,7.1404991149902335
7410,7.137296199798584
7411,7.1330976486206055
7412,7.128798961639403
7413,7.125596046447754
7414,7.121297836303711
7415,7.117099285125732
7416,7.113896369934082
7417,7.109597682952881
7418,7.105399131774902
7419,7.102196216583253
7420,7.097898006439209
7421,7.093699455261231
7422,7.09049654006958
7423,7.086197853088379
7424,7.0819993019104
7425,7.07879638671875
7426,7.074498176574707
7427,7.0702996253967285
7428,7.067096710205077
7429,7.062798023223878
7430,7.0585994720458975
7431,7.055396556854247
7432,7.051097869873048
7433,7.0468997955322275
7434,7.043696403503418
7435,7.039398193359375
7436,7.0351996421813965
7437,7.031996726989746
7438,7.027698040008545
7439,7.023499965667725
7440,7.020296573638916
7441,7.015998363494872
7442,7.011799812316895
7443,7.008596897125244
7444,7.004298210144043
7445,7.0000996589660645
7446,6.996896743774414
7447,6.992598533630371
7448,6.98829984664917
7449,6.985197067260742
7450,6.980898380279541
7451,6.976600170135497
7452,6.973496913909912
7453,6.969198703765869
7454,6.9659953117370605
7455,6.961697101593018
7456,6.957498550415039
7457,6.954295635223389
7458,6.949996948242188
7459,6.945798873901367
7460,6.942595481872559
7461,6.9382972717285165
7462,6.934098720550537
7463,6.930895805358888
7464,6.9265971183776855
7465,6.922398567199707
7466,6.9191956520080575
7467,6.914897441864014
7468,6.910698890686035
7469,6.907495975494385
7470,6.903197288513184
7471,6.898998737335205
7472,6.895795822143555
7473,6.891497611999513
7474,6.887299060821532
7475,6.884096145629883
7476,6.8797974586486825
7477,6.875598907470702
7478,6.872395992279053
7479,6.86809778213501
7480,6.863899230957031
7481,6.860696315765381
7482,6.85639762878418
7483,6.852199077606201
7484,6.848996162414551
7485,6.84469747543335
7486,6.840499401092528
7487,6.837296009063722
7488,6.832997798919678
7489,6.8286991119384775
7490,6.825596332550049
7491,6.821297645568848
7492,6.816999435424805
7493,6.813896179199219
7494,6.809597969055176
7495,6.805299282073975
7496,6.802096366882324
7497,6.797897815704347
7498,6.793599605560303
7499,6.790396690368652
7500,6.786198139190674
7501,6.781899452209473
7502,6.778696537017822
7503,6.774497985839844
7504,6.770199775695801
7505,6.766996383666992
7506,6.762798309326173
7507,6.758499622344972
7508,6.75529670715332
7509,6.751098155975343
7510,6.7467994689941415
7511,6.74359655380249
7512,6.739398002624513
7513,6.735099792480469
7514,6.7318968772888175
7515,6.72769832611084
7516,6.723399639129639
7517,6.720196723937987
7518,6.71599817276001
7519,6.711699962615968
7520,6.708497047424316
7521,6.704298496246338
7522,6.699999809265138
7523,6.696796894073486
7524,6.692598342895508
7525,6.689395427703857
7526,6.685097217559815
7527,6.680898666381836
7528,6.6776957511901855
7529,6.6733970642089835
7530,6.669098377227782
7531,6.665995597839356
7532,6.661696910858153
7533,6.657398700714111
7534,6.654295444488525
7535,6.649997234344482
7536,6.645698547363281
7537,6.642495632171631
7538,6.638297080993652
7539,6.6339988708496085
7540,6.630795955657959
7541,6.6265974044799805
7542,6.622298717498778
7543,6.619095802307129
7544,6.61489725112915
7545,6.610599040985107
7546,6.607396125793457
7547,6.603197574615479
7548,6.598898887634277
7549,6.595695972442628
7550,6.5914974212646475
7551,6.5871992111206055
7552,6.583995819091798
7553,6.5797977447509775
7554,6.575499057769775
7555,6.572296142578125
7556,6.5680975914001465
7557,6.563799381256104
7558,6.560595989227295
7559,6.556397914886475
7560,6.5520992279052725
7561,6.548896312713622
7562,6.5446977615356445
7563,6.5403990745544425
7564,6.537196159362793
7565,6.532997608184815
7566,6.528699398040772
7567,6.525496482849121
7568,6.521297931671143
7569,6.516999244689941
7570,6.513796329498291
7571,6.509498119354247
7572,6.5052995681762695
7573,6.502096652984619
7574,6.497797966003418
7575,6.49359941482544
7576,6.490396499633789
7577,6.486098289489746
7578,6.481899738311768
7579,6.478696823120117
7580,6.474398136138916
7581,6.4701995849609375
7582,6.466996669769287
7583,6.462697982788086
7584,6.4584999084472665
7585,6.455296516418457
7586,6.450998306274414
7587,6.446799755096436
7588,6.443596839904785
7589,6.439298152923584
7590,6.4350996017456055
7591,6.431896686553955
7592,6.427598476409912
7593,6.423399925231934
7594,6.420197010040282
7595,6.415898323059082
7596,6.411699771881104
7597,6.408496856689452
7598,6.40419864654541
7599,6.40099573135376
7600,6.396797180175781
7601,6.39249849319458
7602,6.38929557800293
7603,6.385097026824951
7604,6.380798816680907
7605,6.3775954246521
7606,6.373397350311278
7607,6.369098663330077
7608,6.365895748138428
7609,6.361697196960449
7610,6.357398509979247
7611,6.354195594787598
7612,6.349997043609619
7613,6.345698833465576
7614,6.342495918273926
7615,6.338197231292725
7616,6.333998680114746
7617,6.330795764923097
7618,6.326497554779053
7619,6.322299003601074
7620,6.319096088409424
7621,6.314797401428223
7622,6.310598850250244
7623,6.307395935058594
7624,6.303097724914551
7625,6.298899173736572
7626,6.295696258544923
7627,6.291397571563722
7628,6.287199020385742
7629,6.283996105194093
7630,6.2796974182128915
7631,6.27549934387207
7632,6.272295951843263
7633,6.267997741699219
7634,6.26379919052124
7635,6.26059627532959
7636,6.256297588348389
7637,6.2520995140075675
7638,6.24889612197876
7639,6.244597911834718
7640,6.240399360656737
7641,6.237196445465088
7642,6.232897758483888
7643,6.228699207305907
7644,6.225496292114258
7645,6.221198081970215
7646,6.216999530792236
7647,6.213796615600586
7648,6.209497928619385
7649,6.205199718475343
7650,6.202096462249756
7651,6.197798252105713
7652,6.193499565124513
7653,6.190396785736084
7654,6.186098098754883
7655,6.18179988861084
7656,6.178596496582031
7657,6.174398422241211
7658,6.17009973526001
7659,6.1668968200683585
7660,6.162698268890381
7661,6.15839958190918
7662,6.155196666717528
7663,6.150998115539551
7664,6.146699905395508
7665,6.143496990203857
7666,6.139298439025879
7667,6.134999752044678
7668,6.131796836853027
7669,6.127598285675049
7670,6.123300075531006
7671,6.120097160339356
7672,6.115898609161378
7673,6.1126956939697275
7674,6.108397006988525
7675,6.104198455810548
7676,6.1009955406188965
7677,6.0966973304748535
7678,6.092498779296875
7679,6.089295864105225
7680,6.0849971771240225
7681,6.080798625946045
7682,6.0775957107543945
7683,6.0732970237731925
7684,6.069098949432372
7685,6.0658955574035645
7686,6.0615973472595215
7687,6.057398796081543
7688,6.054195880889893
7689,6.049897193908691
7690,6.0455989837646475
7691,6.042495727539063
7692,6.03819751739502
7693,6.0338988304138175
7694,6.0307960510253915
7695,6.0264973640441895
7696,6.0221991539001465
7697,6.018996238708496
7698,6.014797687530518
7699,6.010499000549316
7700,6.007296085357666
7701,6.003097534179688
7702,5.9987993240356445
7703,5.995595932006836
7704,5.9913978576660165
7705,5.987099170684815
7706,5.983896255493164
7707,5.9796977043151855
7708,5.9753990173339835
7709,5.972196102142334
7710,5.967997550964356
7711,5.9636993408203125
7712,5.960496425628662
7713,5.956297874450684
7714,5.951999187469482
7715,5.948796272277832
7716,5.9445977210998535
7717,5.9402995109558105
7718,5.93709659576416
7719,5.9328980445861825
7720,5.9285993576049805
7721,5.92539644241333
7722,5.9211978912353525
7723,5.916899681091309
7724,5.913696765899657
7725,5.90949821472168
7726,5.905199527740479
7727,5.901996612548827
7728,5.89779806137085
7729,5.8934998512268075
7730,5.890296459197997
7731,5.885998249053955
7732,5.8817996978759775
7733,5.878596782684326
7734,5.874298095703125
7735,5.870100021362305
7736,5.866896629333496
7737,5.862598419189452
7738,5.858399868011475
7739,5.855196952819824
7740,5.850898265838622
7741,5.8466997146606445
7742,5.843496799468994
7743,5.839198589324951
7744,5.835000038146973
7745,5.831797122955322
7746,5.827498435974121
7747,5.824295520782472
7748,5.820096969604492
7749,5.815798759460449
7750,5.8125953674316415
7751,5.80839729309082
7752,5.804098606109619
7753,5.800895690917969
7754,5.79669713973999
7755,5.792398929595947
7756,5.789195537567139
7757,5.7849974632263175
7758,5.780698776245117
7759,5.777495861053468
7760,5.773297309875487
7761,5.768998622894287
7762,5.765795707702638
7763,5.761597156524657
7764,5.757298946380615
7765,5.754096031188965
7766,5.749897480010986
7767,5.745598793029785
7768,5.742395877838135
7769,5.738197326660156
7770,5.733899116516112
7771,5.730696201324463
7772,5.7264976501464835
7773,5.722198963165282
7774,5.718996047973633
7775,5.71469783782959
7776,5.710499286651611
7777,5.707296371459961
7778,5.70299768447876
7779,5.698799133300781
7780,5.695596218109131
7781,5.69129753112793
7782,5.6870994567871085
7783,5.683896064758301
7784,5.679597854614258
7785,5.675399303436278
7786,5.672196388244629
7787,5.667897701263428
7788,5.663699150085449
7789,5.660496234893799
7790,5.656198024749756
7791,5.651999473571777
7792,5.648796558380128
7793,5.644497871398926
7794,5.640299320220947
7795,5.637096405029298
7796,5.632798194885254
7797,5.628599643707275
7798,5.625396728515625
7799,5.621098041534424
7800,5.616899490356445
7801,5.613696575164795
7802,5.609398365020752
7803,5.605199813842773
7804,5.601996898651123
7805,5.597698211669922
7806,5.593499660491943
7807,5.590296745300293
7808,5.585998058319092
7809,5.581699848175049
7810,5.578597068786621
7811,5.57429838180542
7812,5.569999694824219
7813,5.566896915435791
7814,5.56259822845459
7815,5.558300018310547
7816,5.5550971031188965
7817,5.550898551940918
7818,5.5476956367492685
7819,5.543396949768066
7820,5.539198398590088
7821,5.5359954833984375
7822,5.5316972732543945
7823,5.527498722076416
7824,5.5242958068847665
7825,5.5199971199035645
7826,5.515798568725586
7827,5.512595653533936
7828,5.5082969665527335
7829,5.504098892211914
7830,5.500895977020264
7831,5.496597290039063
7832,5.492398738861084
7833,5.489195823669434
7834,5.4848971366882315
7835,5.480699062347412
7836,5.477495670318604
7837,5.4731974601745605
7838,5.468998908996582
7839,5.465795993804932
7840,5.4614973068237305
7841,5.457298755645752
7842,5.454095840454102
7843,5.449797630310059
7844,5.44559907913208
7845,5.44239616394043
7846,5.4380974769592285
7847,5.43389892578125
7848,5.4306960105896
7849,5.426397800445557
7850,5.422099113464356
7851,5.418996334075928
7852,5.414697647094727
7853,5.410399436950684
7854,5.407296180725098
7855,5.402997970581055
7856,5.3986992835998535
7857,5.395496368408203
7858,5.391297817230225
7859,5.386999130249023
7860,5.383796215057373
7861,5.3795976638793945
7862,5.375299453735352
7863,5.372096538543701
7864,5.367897987365723
7865,5.3635993003845215
7866,5.360396385192871
7867,5.3561978340148935
7868,5.35189962387085
7869,5.348696708679199
7870,5.344498157501222
7871,5.34019947052002
7872,5.336996555328369
7873,5.3327980041503915
7874,5.328499794006348
7875,5.325296878814697
7876,5.321098327636719
7877,5.3167996406555185
7878,5.313596725463867
7879,5.309398174285889
7880,5.305099964141847
7881,5.301896572113037
7882,5.297698497772217
7883,5.2933998107910165
7884,5.290196895599365
7885,5.285998344421387
7886,5.281700134277344
7887,5.278496742248535
7888,5.274298667907715
7889,5.269999980926514
7890,5.266797065734863
7891,5.262498378753662
7892,5.2593955993652335
7893,5.255096912384033
7894,5.25079870223999
7895,5.247695446014403
7896,5.243397235870361
7897,5.23909854888916
7898,5.23589563369751
7899,5.231697082519531
7900,5.227398872375488
7901,5.22419548034668
7902,5.2199974060058585
7903,5.215698719024658
7904,5.212495803833008
7905,5.208297252655028
7906,5.203999042510986
7907,5.200795650482178
7908,5.1965975761413565
7909,5.192298889160156
7910,5.189095973968506
7911,5.184897422790527
7912,5.180598735809326
7913,5.177395820617676
7914,5.173197269439697
7915,5.168899059295653
7916,5.165696144104004
7917,5.161497592926025
7918,5.157198905944824
7919,5.153995990753174
7920,5.149797439575195
7921,5.145499229431152
7922,5.142296314239502
7923,5.138097763061523
7924,5.133799076080322
7925,5.130596160888672
7926,5.126397609710693
7927,5.12209939956665
7928,5.118896484375
7929,5.1146979331970215
7930,5.11039924621582
7931,5.10719633102417
7932,5.102997779846191
7933,5.098699569702148
7934,5.09549617767334
7935,5.091197967529297
7936,5.086999416351318
7937,5.083796501159668
7938,5.079497814178467
7939,5.075299263000488
7940,5.072096347808838
7941,5.067798137664795
7942,5.063599586486816
7943,5.060396671295166
7944,5.056097984313965
7945,5.051899433135986
7946,5.048696517944336
7947,5.044398307800293
7948,5.0401997566223145
7949,5.036996841430664
7950,5.032698154449463
7951,5.0284996032714835
7952,5.025296688079834
7953,5.020998477935791
7954,5.0167999267578125
7955,5.013597011566162
7956,5.009298324584961
7957,5.0050997734069815
7958,5.001896858215332
7959,4.997598171234131
7960,4.993400096893311
7961,4.990196704864502
7962,4.985898494720459
7963,4.9816999435424805
7964,4.97849702835083
7965,4.974198341369629
7966,4.9709954261779785
7967,4.966796875
7968,4.962498664855957
7969,4.959295749664307
7970,4.955097198486328
7971,4.950798511505127
7972,4.947595596313477
7973,4.943397045135498
7974,4.939098834991455
7975,4.935895919799805
7976,4.931597232818604
7977,4.927398681640625
7978,4.924195766448975
7979,4.919897079467773
7980,4.915699005126953
7981,4.9124956130981445
7982,4.908197402954102
7983,4.903998851776123
7984,4.900795936584473
7985,4.896497249603272
7986,4.892299175262451
7987,4.8890957832336435
7988,4.8847975730896
7989,4.880599021911621
7990,4.877396106719972
7991,4.8730974197387695
7992,4.868898868560791
7993,4.8656959533691415
7994,4.861397743225098
7995,4.857199192047119
7996,4.853996276855469
7997,4.8496975898742685
7998,4.845499038696289
7999,4.842296123504639
8000,4.837997913360597
8001,4.833799362182617
8002,4.830596446990967
8003,4.8262977600097665
8004,4.822099208831787
8005,4.818896293640137
8006,4.814598083496094
8007,4.810399532318115
8008,4.807196617126465
8009,4.802897930145264
8010,4.798599243164063
8011,4.795496463775635
8012,4.791197776794434
8013,4.7868995666503915
8014,4.783796310424805
8015,4.779498100280762
8016,4.7751994132995605
8017,4.77199649810791
8018,4.767797946929932
8019,4.763499736785889
8020,4.760296821594238
8021,4.75609827041626
8022,4.751799583435059
8023,4.748596668243408
8024,4.74439811706543
8025,4.740099906921387
8026,4.736896991729736
8027,4.732698440551758
8028,4.728399753570557
8029,4.725196838378906
8030,4.720998287200928
8031,4.716700077056885
8032,4.713496685028076
8033,4.709298610687256
8034,4.704999923706055
8035,4.701797008514403
8036,4.697598457336426
8037,4.694395542144775
8038,4.690096855163574
8039,4.685898303985597
8040,4.682695388793945
8041,4.678397178649902
8042,4.674198627471924
8043,4.670995712280273
8044,4.666697025299072
8045,4.662498474121094
8046,4.659295558929443
8047,4.6549973487854
8048,4.650798797607422
8049,4.647595882415772
8050,4.64329719543457
8051,4.638998985290527
8052,4.635895729064941
8053,4.631597518920898
8054,4.627298831939697
8055,4.6241960525512695
8056,4.619897365570068
8057,4.615598678588867
8058,4.612395763397217
8059,4.608197212219238
8060,4.603899002075195
8061,4.600696086883545
8062,4.596497535705566
8063,4.592198848724365
8064,4.588995933532715
8065,4.584797382354736
8066,4.580499172210693
8067,4.577296257019043
8068,4.5730977058410645
8069,4.568799018859863
8070,4.565596103668213
8071,4.5613975524902335
8072,4.557099342346191
8073,4.553896427154541
8074,4.5496978759765625
8075,4.545399188995361
8076,4.542196273803711
8077,4.5379977226257315
8078,4.5336995124816895
8079,4.530496120452881
8080,4.5262980461120605
8081,4.5219993591308585
8082,4.518796443939209
8083,4.514597892761231
8084,4.510299682617188
8085,4.507096290588379
8086,4.502898216247559
8087,4.4985995292663565
8088,4.495396614074707
8089,4.4911980628967285
8090,4.486899375915527
8091,4.483696460723877
8092,4.479497909545898
8093,4.475199699401856
8094,4.471996784210205
8095,4.467698097229004
8096,4.463499546051025
8097,4.460296630859375
8098,4.455998420715332
8099,4.4517998695373535
8100,4.448596954345703
8101,4.444298267364502
8102,4.440099716186523
8103,4.436896800994873
8104,4.43259859085083
8105,4.428400039672852
8106,4.425197124481201
8107,4.4208984375
8108,4.4166998863220215
8109,4.413496971130371
8110,4.40919828414917
8111,4.40599536895752
8112,4.401796817779541
8113,4.397498607635498
8114,4.3942956924438485
8115,4.390097141265868
8116,4.385798454284668
8117,4.3825955390930185
8118,4.378396987915038
8119,4.374098777770996
8120,4.370895862579347
8121,4.366697311401366
8122,4.362398624420166
8123,4.3591957092285165
8124,4.354997158050537
8125,4.350698947906493
8126,4.347496032714844
8127,4.343297481536865
8128,4.338998794555663
8129,4.335795879364014
8130,4.331597328186035
8131,4.327299118041991
8132,4.324095726013184
8133,4.319897651672363
8134,4.315598964691162
8135,4.312396049499512
8136,4.308097362518311
8137,4.303898811340332
8138,4.300695896148682
8139,4.296397686004639
8140,4.29219913482666
8141,4.28899621963501
8142,4.284697532653809
8143,4.28049898147583
8144,4.277296066284181
8145,4.272997856140137
8146,4.268799304962158
8147,4.265596389770509
8148,4.261297702789307
8149,4.257099151611328
8150,4.253896236419679
8151,4.249598026275635
8152,4.245399475097656
8153,4.242196559906007
8154,4.237897872924806
8155,4.233699321746826
8156,4.230496406555177
8157,4.2261977195739755
8158,4.221999645233153
8159,4.218796253204347
8160,4.214498043060304
8161,4.210299491882323
8162,4.207096576690674
8163,4.2027978897094735
8164,4.1985998153686515
8165,4.195396423339844
8166,4.191098213195802
8167,4.186899662017821
8168,4.183696746826172
8169,4.179398059844972
8170,4.175099849700929
8171,4.171996593475342
8172,4.167698383331299
8173,4.1633996963500985
8174,4.16029691696167
8175,4.155998229980469
8176,4.151700019836427
8177,4.148496627807616
8178,4.144298553466797
8179,4.139999866485597
8180,4.136796951293944
8181,4.132598400115967
8182,4.128300189971924
8183,4.125096797943115
8184,4.120898723602295
8185,4.117695331573486
8186,4.113397121429443
8187,4.109198570251465
8188,4.105995655059815
8189,4.101696968078613
8190,4.097498416900635
8191,4.0942955017089835
8192,4.089997291564941
8193,4.085798740386963
8194,4.0825958251953125
8195,4.078297138214111
8196,4.074098587036134
8197,4.0708956718444815
8198,4.06659746170044
8199,4.062398910522462
8200,4.0591959953308105
8201,4.0548973083496085
8202,4.050698757171632
8203,4.0474958419799805
8204,4.0431976318359375
8205,4.038999080657959
8206,4.035796165466309
8207,4.0314974784851065
8208,4.027298927307129
8209,4.024096012115479
8210,4.0197973251342765
8211,4.0154991149902335
8212,4.0123958587646475
8213,4.0080976486206055
8214,4.003798961639403
8215,4.0006961822509775
8216,3.9963977336883545
8217,3.992099285125733
8218,3.988896131515503
8219,3.984697818756104
8220,3.9803991317749023
8221,3.977196216583252
8222,3.9729976654052734
8223,3.9686992168426514
8224,3.9654963016510014
8225,3.9612977504730233
8226,3.9569993019104
8227,3.95379638671875
8228,3.949597835540772
8229,3.945299386978149
8230,3.9420964717864986
8231,3.937897920608521
8232,3.9335994720458975
8233,3.930396556854248
8234,3.9261980056762695
8235,3.921899557113648
8236,3.918696641921997
8237,3.9144980907440186
8238,3.910199642181397
8239,3.906996726989746
8240,3.902798175811768
8241,3.8984997272491455
8242,3.895296573638916
8243,3.8910982608795166
8244,3.8867998123168954
8245,3.883596658706665
8246,3.8793983459472656
8247,3.875099897384644
8248,3.8718967437744136
8249,3.867698431015015
8250,3.8633997440338135
8251,3.860196828842163
8252,3.855898380279541
8253,3.8516998291015625
8254,3.848496913909912
8255,3.84419846534729
8256,3.839999914169312
8257,3.836796998977661
8258,3.8324985504150386
8259,3.829395532608032
8260,3.82509708404541
8261,3.820798635482788
8262,3.8175957202911377
8263,3.8133971691131587
8264,3.809098720550537
8265,3.805895566940308
8266,3.801697254180908
8267,3.797398805618286
8268,3.7941956520080566
8269,3.789997339248657
8270,3.785698652267456
8271,3.7824957370758057
8272,3.7782974243164062
8273,3.773998737335205
8274,3.7707958221435542
8275,3.766597270965576
8276,3.7622988224029537
8277,3.759095907211304
8278,3.754897356033325
8279,3.750598907470703
8280,3.7473959922790527
8281,3.7431974411010738
8282,3.7388989925384517
8283,3.7356960773468018
8284,3.7314975261688232
8285,3.727199077606201
8286,3.7239961624145512
8287,3.719797611236572
8288,3.71549916267395
8289,3.7122962474823
8290,3.708097696304321
8291,3.7037992477416988
8292,3.700596332550049
8293,3.6963977813720703
8294,3.692099332809448
8295,3.6888961791992183
8296,3.6845977306365967
8297,3.680399417877197
8298,3.677196264266968
8299,3.6728978157043457
8300,3.6686995029449454
8301,3.665496349334717
8302,3.661197900772095
8303,3.656999349594116
8304,3.6537964344024663
8305,3.649497985839844
8306,3.645299434661865
8307,3.642096519470215
8308,3.6377980709075928
8309,3.6335995197296143
8310,3.630396604537964
8311,3.626098155975342
8312,3.6218996047973633
8313,3.618696689605713
8314,3.6143982410430913
8315,3.610199689865112
8316,3.606996774673462
8317,3.60269832611084
8318,3.5984997749328613
8319,3.5952968597412114
8320,3.590998411178589
8321,3.5867998600006104
8322,3.58359694480896
8323,3.579298257827759
8324,3.57509994506836
8325,3.57189679145813
8326,3.5675983428955083
8327,3.5634000301361084
8328,3.560196876525879
8329,3.555898427963257
8330,3.5526955127716064
8331,3.548496961593628
8332,3.5441985130310063
8333,3.5409955978393555
8334,3.536797046661377
8335,3.532498598098755
8336,3.5292956829071045
8337,3.5249972343444824
8338,3.520798683166504
8339,3.517595767974853
8340,3.5132973194122314
8341,3.509098768234253
8342,3.5058958530426025
8343,3.5015971660614014
8344,3.497398853302002
8345,3.4941956996917725
8346,3.4898972511291504
8347,3.4856989383697514
8348,3.482495784759521
8349,3.4781973361968994
8350,3.4739990234375
8351,3.4707958698272705
8352,3.4664974212646484
8353,3.46229887008667
8354,3.4590959548950195
8355,3.454797506332397
8356,3.450598955154419
8357,3.447396039962769
8358,3.4430975914001465
8359,3.438899040222168
8360,3.4356961250305176
8361,3.4313976764678955
8362,3.427199125289917
8363,3.4239962100982666
8364,3.4196977615356445
8365,3.415499210357666
8366,3.412296295166016
8367,3.4079978466033936
8368,3.403799295425415
8369,3.4005963802337646
8370,3.3962979316711426
8371,3.3919992446899414
8372,3.3888964653015137
8373,3.3845977783203125
8374,3.3802993297576904
8375,3.377196311950684
8376,3.372897863388061
8377,3.3685994148254395
8378,3.3653964996337886
8379,3.3611979484558105
8380,3.3568994998931885
8381,3.353696584701538
8382,3.34949803352356
8383,3.345199584960937
8384,3.341996669769287
8385,3.3377981185913086
8386,3.3334996700286865
8387,3.330296754837036
8388,3.3260982036590576
8389,3.3217997550964355
8390,3.318596839904785
8391,3.314398288726806
8392,3.310099840164185
8393,3.306896686553955
8394,3.302698373794556
8395,3.2983999252319336
8396,3.2951967716217037
8397,3.2909984588623047
8398,3.2867000102996826
8399,3.283496856689453
8400,3.2792985439300537
8401,3.2749998569488525
8402,3.2717969417572017
8403,3.267598390579224
8404,3.264395475387573
8405,3.260097026824951
8406,3.2558984756469727
8407,3.2526955604553223
8408,3.2483971118927
8409,3.2441985607147217
8410,3.2409956455230717
8411,3.2366971969604488
8412,3.2323987483978267
8413,3.2292957305908203
8414,3.2249972820281982
8415,3.220698833465576
8416,3.2175958156585693
8417,3.2132973670959477
8418,3.208998918533325
8419,3.205795764923096
8420,3.2015974521636963
8421,3.197298765182495
8422,3.1940958499908447
8423,3.189897298812866
8424,3.1855988502502437
8425,3.1823959350585938
8426,3.1781973838806152
8427,3.173898935317993
8428,3.1706960201263428
8429,3.1664974689483643
8430,3.1621990203857417
8431,3.158996105194092
8432,3.1547975540161133
8433,3.150499105453491
8434,3.1472961902618413
8435,3.1430976390838623
8436,3.13879919052124
8437,3.13559627532959
8438,3.1313977241516118
8439,3.1270992755889893
8440,3.123896360397339
8441,3.1196978092193604
8442,3.1153993606567383
